gene,SRR24710558,SRR24710556,SRR24710554,SRR24710705,SRR24710703,SRR24710564,SRR24710562,SRR24710560
SREK1IP1,0.5093167701863354,0.32653061224489793,,0.6653846153846154,0.6500638569604087,0.3197969543147208,,
SRF,,,,,0.878132118451025,,,
SRFBP1,0.42735042735042733,,,,0.5274725274725275,0.09230769230769231,,
SRGAP2,0.7210440456769984,0.7614678899082569,0.5802469135802469,0.7067901234567902,0.9825436408977556,0.5789473684210527,0.6629143214509068,0.5915492957746479
SRGAP2B,0.7205128205128205,,,0.6626506024096386,0.5805297065139585,0.41739130434782606,,
SRGAP2C,,,,,0.9249823071479123,,,
SRGAP3,,0.8275862068965517,0.8708487084870848,0.9641350210970464,,0.9043715846994536,0.9798151750972762,
SRGN,,0.8717948717948718,,,,,,
SRI,0.8627366143861547,,,,0.52516041877744,0.8454063604240283,,
SRP14,,,,,0.786793294665052,0.7612419700214133,,
SRP19,0.08543793659322944,,,,0.03322259136212625,0.1891348088531187,,
SRP54,,,,,0.9768356643356644,,,
SRP68,,,,0.9577464788732394,,,0.9775891341256366,
SRP72,0.46846089150546677,,,0.3762575452716298,0.9755628775398133,0.9586206896551724,0.8588366061504261,0.477124183006536
SRP9,,,0.9159439626417611,,,0.9004366812227074,0.8561903667088171,
SRPK1,0.772823779193206,0.5384615384615384,,,0.7420494699646644,,0.8046875,
SRPK2,0.8936915887850467,0.3870673952641166,0.09328968903436989,0.4652173913043478,0.7207880434782609,0.2101967799642218,,0.9795501022494888
SRPK3,,0.18316831683168316,0.27631578947368424,,0.15384615384615385,,,
SRPRA,,,,,0.9473361910593999,0.8721311475409836,,
SRPRB,0.8271604938271605,0.782258064516129,0.23671497584541062,0.8017057569296375,0.7068452380952381,0.8660287081339713,0.7630402384500745,0.15950920245398773
SRR,0.6048387096774194,,,0.6823529411764706,,,,
SRRD,0.2971887550200803,0.36363636363636365,,,0.47463002114164904,,0.6861263736263736,
SRRM1,0.8477043673012318,0.6463414634146342,,0.6531914893617021,0.724642614023145,0.8509933774834437,,0.5911330049261084
SRRM2,,0.9485420240137221,0.9773809523809524,0.9435185185185185,,0.946949602122016,0.9523928839889751,0.9778830963665087
SRRM4,,,0.9411764705882353,0.9181818181818182,0.946181445412609,0.9311594202898551,,0.90234375
SRRT,,,,0.9459459459459459,,0.9375,,
SRSF1,0.19462465245597776,0.2765957446808511,,0.22440087145969498,0.30268510984540276,0.14558472553699284,0.9597602739726028,0.2647058823529412
SRSF10,0.3060921248142645,0.6254980079681275,0.32882882882882886,0.5240174672489083,0.5220787023130069,0.43037974683544306,0.6319845857418112,
SRSF11,0.8694789081885856,0.7225244831338411,0.2932551319648094,0.8911174785100286,0.7321524422973699,0.9340511440107672,0.9846297158826269,0.3433874709976798
SRSF12,0.5924932975871313,,,,,,,
SRSF2,0.8942705256940343,0.9471947194719472,,0.9233226837060703,0.9720607957085382,,,
SRSF3,0.7724014336917563,0.9380530973451328,0.3230769230769231,0.8439306358381503,0.3771683462745746,0.3420260782347041,0.8183957219251337,0.26898047722342733
SRSF4,,,0.9435215946843853,0.893569844789357,,0.9291784702549575,0.931665062560154,0.9056603773584906
SRSF5,0.8816444095312909,0.8548387096774194,0.9436936936936937,0.9042179261862917,0.9364069952305246,0.9033018867924528,0.8076036866359447,0.7453027139874739
SRSF6,0.9489194499017681,,0.9289772727272727,0.8590476190476191,0.8507379560011139,0.0694006309148265,0.9818799546998868,
SRSF7,0.5492679066086268,0.44,,0.5438311688311688,0.5556519225209599,0.9765840220385675,0.44030066493206127,0.5
SRSF8,0.48145604395604397,0.542016806722689,0.47291666666666665,,0.37783783783783786,0.5049180327868853,0.4619960343688037,0.5714285714285714
SRSF9,0.9800347222222222,,,,,,,
SSB,0.7240924092409241,0.8577777777777778,0.822265625,0.8582333696837514,0.8832252085264134,0.8863232682060391,0.8668555240793201,
SSBP1,0.3218920765027322,,0.5463414634146342,0.07583774250440917,0.4782258064516129,0.5661434977578476,,
SSBP2,,0.9191176470588235,0.12446351931330472,0.9747474747474747,0.3029861616897305,,,
SSBP3,0.5947492426792326,0.9611307420494699,0.5980392156862745,0.6171079429735234,0.6725550435227855,0.582145536384096,0.6817522483318827,0.9700654817586529
SSH2,0.5844155844155844,0.6535947712418301,,,0.7251512532411409,,,
SSPN,0.7980582524271844,0.9,0.6861924686192469,0.7613636363636364,,0.5945945945945946,,
SSR1,0.8778558875219684,0.9249146757679181,0.6603053435114504,0.49287169042769857,0.830204081632653,0.5824175824175825,0.9139357828533599,0.8678678678678678
SSR3,,0.46886446886446886,,0.6024590163934426,0.32736063708759955,0.9161073825503355,0.8826597131681877,0.5266272189349113
SSRP1,,,,,,0.8619791666666666,,
SSTR2,,0.2982456140350877,0.6344086021505376,,0.39854413102820746,0.6893939393939394,0.639386189258312,0.31010452961672474
SSU72,0.9661556262655482,0.9205955334987593,0.974169741697417,0.9483568075117371,0.9665039555630365,0.9590583418628454,0.9579087284005317,0.9363762102351314
SSX2IP,0.7237026647966339,,0.546485260770975,0.8916666666666667,0.8366294067067928,0.6547169811320754,0.8092672413793104,0.8022727272727272
ST13,0.7713080168776372,0.7462589459986988,0.972972972972973,0.9242579324462641,0.9946351931330472,0.610252808988764,0.6677727084197429,0.5818921668362157
ST18,,0.7964285714285714,0.6783216783216783,,0.8657182512144345,0.7619047619047619,,
ST3GAL1,,,,,0.8184523809523809,,,
ST3GAL2,,,,0.39622641509433965,0.6364764267990074,,,0.2345679012345679
ST3GAL5,0.9575903614457831,,0.9554455445544554,0.9807383627608347,0.9708232025008684,0.9418604651162791,0.9746787603930461,0.8726591760299626
ST3GAL6,,,,,0.14489311163895488,0.3728813559322034,0.2336283185840708,
ST6GALNAC5,,,0.859504132231405,0.9510086455331412,0.3085858585858586,0.9683544303797469,0.8746736292428199,
ST6GALNAC6,0.9392633228840125,0.9290322580645162,0.8805970149253731,0.9338942307692307,0.9288872512896095,,,0.9251412429378532
ST7,,0.7605633802816901,,,,,,
ST7L,,,,,0.121875,,0.4627450980392157,
ST8SIA1,0.565377532228361,0.5142857142857142,0.5365853658536586,0.6707317073170732,0.7119892833221702,0.5963302752293578,,0.7397260273972602
ST8SIA3,0.9371174179187535,,,0.9576547231270358,0.9637863855145542,0.9623865110246433,0.9857042747021724,
ST8SIA5,0.5894897182025894,0.7419354838709677,0.6972477064220184,0.790273556231003,0.7926898914905768,0.7644444444444445,,0.7596899224806202
ST8SIA5-DT,0.56,,,,,,,
STAG1,0.8181818181818182,,,,0.9042792792792793,0.8333333333333334,,
STAG2,0.8902439024390244,0.8267477203647416,0.8267045454545454,0.9342560553633218,0.6518685023883113,,0.9609271523178808,0.7679738562091504
STAG3L4,0.4535211267605634,,,,0.5176991150442478,,0.4893162393162393,
STAM,,,,,0.9361050328227571,,,
STAM2,,,,0.6855670103092784,,,0.7950819672131147,
STAMBP,0.9228723404255319,0.8842105263157894,,,0.8238993710691824,,,
STAMBPL1,0.8818342151675485,,,,0.8900763358778626,,0.9601518026565465,
STARD13,,0.75,0.849624060150376,0.9102564102564102,0.8807069219440353,0.8153846153846154,0.8344246959775491,
STARD3,0.3294701986754967,,0.2222222222222222,0.2591240875912409,0.356760374832664,0.28415300546448086,,
STARD4,,,,,0.849645390070922,0.8666666666666667,,
STAT1,,,,,0.974015748031496,,0.9715777262180975,
STAT3,0.8023560209424084,,0.9122807017543859,0.6782945736434108,0.6335877862595419,0.6912442396313364,0.896234309623431,
STAT4,0.9378172588832487,,,,,,,
STAT5B,,0.8058252427184466,,,,,,
STAT6,,0.5714285714285714,,,,0.344,,
STAU1,,0.8879551820728291,,,0.9413353917406406,0.864693446088795,,0.9166666666666666
STAU2,0.5895547371945096,0.651685393258427,0.3896797153024911,0.44396551724137934,0.7240613645538958,0.49748110831234255,0.5051440329218106,0.6961538461538461
STEAP1B,,0.052478134110787174,,,0.06933019976498238,0.10357142857142858,0.20308483290488433,
STEAP2,,,,,,0.8609271523178808,,
STEEP1,,,,,0.8709677419354839,0.9349112426035503,,
STIM2,,,,0.8701298701298701,0.9221260815822002,0.8709677419354839,,
STIMATE,,,0.8125,0.75,0.7828467153284672,,,
STIP1,,0.9436392914653784,,0.9196581196581196,0.9754988633493307,0.9514767932489452,,
STK16,,0.2727272727272727,,,0.9350850077279753,,,
STK17A,0.8884615384615384,,,,,,,
STK24,,,,0.9225352112676056,0.09479717813051146,0.09490740740740741,,
STK32C,,,0.9095022624434389,0.9328859060402684,0.936787072243346,,,
STK38L,,,,0.9181034482758621,0.9111514052583862,,,
STK39,0.716331096196868,0.9817629179331308,0.9307535641547862,,0.9255804311774462,0.8861386138613861,0.8116100766703176,0.5949895615866388
STMN1,0.6519116855142704,0.8508928571428571,0.9070976124736073,0.8875511678304839,0.865130890052356,0.8646633529145956,0.8522642602864475,0.8910788381742739
STMN2,0.8555208875021667,0.9156378600823045,,0.9153754469606674,0.8785109807382794,0.6273946360153256,0.8525568181818182,0.9051359516616314
STMN3,,,,,0.9826673086181993,0.9924041017850361,0.962673088500903,
STMN4,0.952047952047952,,0.9708154506437768,0.08480364257256688,,0.9355083459787557,0.9761670761670762,
STMP1,,,0.32195121951219513,0.6346153846153846,0.7188710570005534,0.7015384615384616,,
STN1,,,,0.21875,0.2620689655172414,,,
STOM,0.7597454256165473,0.7558139534883721,0.7566371681415929,0.7475728155339806,0.586490939044481,0.7621722846441947,0.6584491259524877,0.6869712351945855
STOML1,,,,,0.01395848246241947,,,
STON2,,,,,0.7851002865329513,,,0.8798283261802575
STOX2,0.893467336683417,0.7178423236514523,0.6986666666666667,,0.9027522935779817,0.7619047619047619,0.9041492441299454,0.6824324324324325
STRAP,0.9907074340527577,,,0.9559228650137741,,,,
STRBP,0.8588328075709779,0.5934065934065934,0.8757961783439491,0.5353535353535354,0.21585903083700442,0.8679867986798679,0.9593908629441624,0.9405940594059405
STRN,0.7878787878787878,,0.7486631016042781,0.8950617283950617,0.7743136342484876,,,
STRN3,0.7563395810363837,0.8125,,0.2988505747126437,,0.4069767441860465,,0.7833333333333333
STS,0.9155844155844156,,,0.6706586826347305,0.5264054514480409,0.5877551020408164,0.585693710993759,
STT3A,0.821882951653944,,,,0.2677787532923617,0.175,,
STT3B,,,,,,0.9264305177111717,0.9589211618257262,
STUB1,,0.8496583143507973,,,,,,0.8322942643391521
STUM,,,,,,0.9447004608294931,,
STX12,0.6073953235454052,0.5814814814814815,0.6140350877192983,0.6525198938992043,0.9875902527075813,0.6546875,0.6186343914135647,0.6733870967741935
STX16,0.8897464167585446,,0.862144420131291,,,0.7910863509749304,,
STX17,0.6176470588235294,0.7380952380952381,,,0.8383397050791916,0.6153846153846154,0.7339285714285714,
STX18,0.23010752688172043,,,0.2653061224489796,0.3526058631921824,0.27941176470588236,0.33516483516483514,0.2564102564102564
STX1A,,,,,,,0.9937658739321172,
STX1B,,,0.9833852544132918,,0.9931192660550459,,,
STX3,0.15508021390374332,,,0.135,,,0.9444444444444444,
STX4,0.7882037533512064,0.8502202643171806,,,0.8427536231884057,0.7862068965517242,,0.7837837837837838
STX7,0.8987012987012987,,0.08928571428571429,0.6150895140664961,0.26504672897196263,0.6590257879656161,0.9246231155778895,0.6151603498542274
STX8,,0.6370967741935484,0.9112149532710281,,,,,
STXBP1,0.9796965894832896,0.9183673469387755,,0.989679402722881,0.9502679697351829,0.9329073482428115,0.9497433971711102,
STXBP3,0.9059602649006623,,0.953125,,0.9781609195402299,0.9081632653061225,0.9760554505356017,
STXBP5,0.9714285714285714,,0.8689458689458689,0.9674620390455532,0.8175277959450621,0.8823529411764706,0.8812884545783568,
STXBP5-AS1,0.911504424778761,,,,0.8378728923476005,0.8169014084507042,,
STXBP5L,0.10803324099722991,,0.9385749385749386,0.8257575757575758,0.946604938271605,,0.9278616120721384,
STXBP6,,,,0.9620535714285714,0.7575593952483801,0.9783616692426584,,0.9195402298850575
SUB1,0.5587574850299402,0.184375,0.3547687861271676,0.5373390557939914,0.7760224538893344,0.8669971086327963,0.4654606365159129,0.5995850622406639
SUCLA2,,,,,0.9870875179340028,0.9667590027700831,,
SUCLG1,0.5886112725159791,0.5811764705882353,,,,,0.5327868852459017,
SUCLG2,0.8442622950819673,,,,,,,
SUCO,0.7959641255605381,0.6696428571428571,,0.7835051546391752,,0.7391304347826086,,0.6363636363636364
SUDS3,,,,0.4017094017094017,,0.6011560693641619,,
SUGP2,,,,0.9801084990958409,,,,
SUGT1,0.5816532258064516,0.7921760391198044,,0.9497041420118343,,0.8849206349206349,0.6345870206489675,0.5743440233236151
SUGT1P3,,,0.23214285714285715,,0.24029126213592233,,0.2849740932642487,
SULF1,,0.45714285714285713,,,0.4447004608294931,,,
SULT1A1,,,,0.943217665615142,,,0.952027027027027,
SULT4A1,0.8685358255451714,,0.9503722084367245,,,,0.753464703334777,
SUMF2,0.8112324492979719,,,,,0.6918429003021148,,
SUMO1,,,0.9574970484061394,,,,,
SUMO2,,,,,0.9573883161512028,,0.9501989629808272,
SUMO3,,0.9334916864608076,0.9363538295577131,,,,0.9439805149617259,
SUN1,0.8883415435139573,,,,0.8950537634408602,0.8831168831168831,0.9392241379310344,0.9421487603305785
SUN2,,,,,0.006130967910253066,,,
SUPT16H,0.9280774550484094,0.9353233830845771,0.8717391304347826,,0.9526916802610114,0.9147286821705426,0.9276720351390922,
SUPT3H,0.65625,,0.6129032258064516,,0.6151515151515151,,0.5894206549118388,
SUPT4H1,0.4192530247238296,0.37662337662337664,0.496551724137931,0.45662100456621,0.48763523956723337,0.5374449339207048,0.40669856459330145,0.39111111111111113
SUPT5H,,,0.9663120567375887,,,0.9431616341030196,,
SUPT6H,0.9656804733727811,,,0.9596199524940617,,0.9328621908127208,,
SUPT7L,0.4253075571177504,,0.3565217391304348,0.2369146005509642,0.35093696763202725,0.2894736842105263,,
SUPV3L1,,,,,0.9471624266144814,,,
SURF1,0.9207848837209303,0.8293650793650794,,0.8183716075156576,0.8575536385755363,,0.8720262510254306,0.8370165745856354
SURF2,,,,0.8764044943820225,,0.8372093023255814,,
SURF4,0.8415335463258786,0.9174311926605505,0.8831460674157303,0.8213256484149856,0.78904039104708,0.776,0.9081122645136486,
SURF6,,,,,0.6876122082585279,0.15083798882681565,,
SUSD1,,,,,,,0.8607350096711799,
SUSD4,0.9149253731343283,,,,0.9532062391681109,,0.9141865079365079,
SUZ12,0.9079903147699758,,,,,0.8317460317460318,,
SV2A,,,,,0.9707426856714179,0.985655737704918,,
SV2B,0.8087723990371757,0.19130434782608696,0.7902542372881356,0.9695994277539342,0.3215699208443272,0.32895377128953773,0.8849296605172269,0.2415795586527294
SVIL-AS1,,0.8360655737704918,,0.30454545454545456,0.19521654815772463,0.445,0.3129879347054649,
SVIP,0.37589376915219613,0.3684992570579495,0.5666666666666667,,0.11365430149960537,0.15124153498871332,0.4768361581920904,0.8028571428571428
SVOP,0.2774283717679944,,0.3192771084337349,0.3037974683544304,0.30976,0.292358803986711,0.16014476362813843,0.4117647058823529
SWAP70,0.7811447811447811,0.7105263157894737,0.5845070422535211,0.8311111111111111,0.32205778717406625,0.5323741007194245,,
SYAP1,,0.525,0.6694214876033058,,0.7602040816326531,0.764,0.6385869565217391,0.7192982456140351
SYCE1,,,,,0.19198664440734559,,,
SYF2,,0.8105590062111802,0.8373983739837398,0.8568019093078759,,0.8196286472148541,0.9206611570247933,
SYMPK,,,0.95703125,,0.9632525410476935,0.9239130434782609,,
SYN1,,,,0.9838882921589689,0.9825792119724074,0.9754983388704319,,
SYN2,0.9687449129090021,0.15706806282722513,0.08912556053811659,0.9664233576642336,0.1995982322217758,0.9900562040639862,0.12977430555555555,0.09038142620232173
SYN3,,,,0.7272727272727273,,0.6842105263157895,0.6235632183908046,
SYNCRIP,0.8960843373493976,0.4631578947368421,0.7869822485207101,0.5927272727272728,0.7116085372201978,0.5203252032520326,0.662842574888464,0.675
SYNE1,0.6202340505851265,0.5842105263157895,0.7577854671280276,0.7628336755646817,0.7720264317180616,0.7296340023612751,0.7308887507768801,0.7575757575757576
SYNGR1,,,,0.9819819819819819,0.9857774360945608,0.9895245769540693,,
SYNJ1,,,0.9623733719247467,,0.9832089552238806,0.9897388059701493,,
SYNJ2,0.84251968503937,0.8507042253521127,,,0.9611729568286723,0.8962264150943396,0.8368111289459604,
SYNJ2BP,0.8823529411764706,,,,,0.83,,
SYNM,0.9424673784104389,,,0.9246575342465754,0.9343006852075776,0.8165266106442577,,
SYNPO,,,0.025537634408602152,0.029676258992805755,0.025548758546239655,,,
SYNPO2,,,,0.18848167539267016,0.3817878028404344,0.3958333333333333,0.10461285008237232,
SYNPR,,,,0.9701897018970189,,0.9446808510638298,0.9879440604404437,
SYNRG,0.478502080443828,,0.5258215962441315,0.5585106382978723,0.5220543806646526,0.49,0.5692951015531661,0.4619883040935672
SYP,0.9338944775200164,,0.9420980926430518,0.931409452112087,0.9611333768291547,0.9919590643274854,0.9210282776349614,
SYPL1,0.9605839416058394,,0.8853868194842407,0.9486166007905138,,0.9142857142857143,0.9736668861092824,
SYS1,0.4192708333333333,0.7717391304347826,,,0.810304449648712,0.3968253968253968,,0.7534246575342466
SYT1,0.733205898416166,0.90290088638195,0.8929262524188346,0.8720776968435657,0.8808132147395171,0.8917668001780151,0.7869035532994924,0.6652430343705511
SYT11,0.9711709706144257,0.9672955974842767,0.9336683417085427,0.9552473174561633,0.960933962874329,0.9703534777651083,0.8621180735370274,0.9278642149929278
SYT13,,,0.9859353023909986,0.9759493670886076,0.9677492618669089,0.9591439688715954,0.9600969606563491,
SYT14,0.2671009771986971,0.7090909090909091,,0.907563025210084,0.19047619047619047,0.7986111111111112,0.2796875,
SYT16,,,,,0.9742847958855674,0.9619771863117871,0.9704641350210971,
SYT17,,0.75,,,,0.9162011173184358,0.8779803646563815,
SYT4,,0.926829268292683,,,,0.9716455696202532,,
SYT5,,,0.16,0.9800531914893617,,,,
SYT7,0.9389446140427388,0.0946969696969697,0.922979797979798,0.9310018903591682,0.9260610716343384,0.9726027397260274,0.9456830158086745,0.9627831715210357
SYTL2,,0.8540540540540541,,,0.7444595205789236,,,
SYVN1,0.901595744680851,0.9296536796536796,,,,,,
SZRD1,0.7913832199546486,0.9583333333333334,0.8923766816143498,0.7096774193548387,0.7137580794090489,0.8520710059171598,0.9231613611416026,0.9053497942386831
TAB1,,,,,0.5556603773584906,,0.31123388581952116,
TAB2,,0.9358974358974359,,,0.9552180685358256,0.9583333333333334,,
TACC1,0.8446407065435568,0.967816091954023,0.9643584521384929,,0.9872379216043756,0.9031273836765827,0.9792197608312095,
TADA2A,0.8774038461538461,,0.7777777777777778,,0.9304635761589404,0.7983193277310925,0.8314606741573034,
TADA2B,,,,,0.6860572483841182,,0.6921269095182139,
TAF1,,,,,,,0.9596638655462185,
TAF10,,,,,0.06414941128704832,,,
TAF11,,,,,,0.7619047619047619,,
TAF13,,0.9325153374233128,0.9129411764705883,0.9142441860465116,,0.8853333333333333,,
TAF15,,,0.8904593639575972,,0.9525691699604744,0.9342105263157895,0.944947209653092,
TAF1B,,,,,0.7453271028037384,,,
TAF1C,,,0.7642857142857142,0.8701923076923077,0.8035714285714286,,0.8863232682060391,
TAF1D,0.39952153110047844,0.9521640091116174,,,0.5972443031266561,0.9666666666666667,0.7293700088731144,0.7534456355283308
TAF2,,0.6923076923076923,,,,,,
TAF3,,,,,,,,0.6027397260273972
TAF7,0.7319236016371078,0.5793991416309013,0.9574468085106383,,0.7854792266556972,0.5970772442588727,,0.9384615384615385
TAFA1,,,0.8435374149659864,0.8866666666666667,,0.912621359223301,0.9478407178911946,
TAFA2,,,,,0.9639203015616586,0.9586614173228346,,0.8112449799196787
TAFA5,0.709577754891864,0.7283950617283951,0.7567567567567568,0.7546239210850801,0.7150259067357513,0.7565084226646248,0.7290301441677588,0.712707182320442
TAGAP-AS1,0.14285714285714285,,,,0.12043795620437957,,,
TAGLN,,,,0.9855623100303952,,,,
TAGLN3,,,,,,0.957111321349732,,
TANC2,,,,0.9372937293729373,0.9878288182175108,,0.9562695225345827,0.9190140845070423
TANGO6,0.2971014492753623,,,,,,,
TANK,0.9582504970178927,,,0.9112903225806451,0.9542782495101241,,0.9432558139534883,
TAOK1,,0.884318766066838,,0.9434523809523809,0.8780041797283177,,0.9833630421865716,0.9333333333333333
TAOK2,0.6947194719471947,,0.6130952380952381,0.6254071661237784,0.4956369982547993,0.5727272727272728,,0.5567567567567567
TAOK3,,,,,0.7013527575442248,0.876750700280112,,0.8318181818181818
TAP2,0.56,,,,0.21910828025477708,,0.5606617647058824,
TAPBP,,,,,,0.9641638225255973,,
TAPT1,0.8329519450800915,0.7974683544303798,0.7279151943462897,0.23880597014925373,0.09722222222222222,0.8127208480565371,,0.8372093023255814
TAPT1-AS1,,0.06470588235294118,,,,,,
TARBP1,,,0.9333333333333333,,,0.9720670391061452,,
TARDBP,0.43635212159594683,0.3173076923076923,,0.7950617283950617,0.3613630118164331,0.7904411764705882,0.43711741791875347,0.44258373205741625
TARS3,,,,0.9450980392156862,0.9584382871536524,,,
TAS2R14,,,,,0.641566265060241,,0.6839080459770115,
TASOR,,0.8532608695652174,,0.6648936170212766,,0.9012345679012346,0.6934763181411975,0.746268656716418
TASOR2,,0.3717948717948718,,,0.5200968523002422,,,0.553763440860215
TASP1,,,,,,0.7341772151898734,,
TATDN1,,,,,,,0.7257019438444925,
TATDN2,,,,,0.8644688644688645,0.8606060606060606,0.780564263322884,
TATDN3,,,,,0.9411123227917121,0.9078947368421053,0.7289272030651341,0.6883116883116883
TAX1BP1,0.617305833064776,0.6281929990539262,0.6092990978487162,0.674006908462867,0.703922315308454,0.5434062292909212,0.5317670093000489,0.21421319796954313
TBC1D1,0.3671497584541063,,0.319672131147541,0.39603960396039606,0.5407047387606319,0.9060402684563759,0.23763440860215054,
TBC1D12,,0.6887417218543046,0.9251700680272109,0.7480314960629921,0.9451090781140042,0.52,,
TBC1D15,0.1696969696969697,0.3495575221238938,,0.9192546583850931,0.3844061650045331,0.41509433962264153,0.18346545866364666,
TBC1D16,0.6238938053097345,,,0.7933884297520661,,0.6338028169014085,,
TBC1D19,,,,,0.48214285714285715,,,
TBC1D20,0.3860294117647059,,,0.4883720930232558,0.4410994764397906,,0.5079505300353356,
TBC1D22A,,0.5294117647058824,0.3673469387755102,0.3333333333333333,0.32177033492822965,0.3854166666666667,,
TBC1D23,,,,0.9256198347107438,,,,
TBC1D24,0.8335483870967741,,0.8792569659442725,,0.9702042182792099,,0.9533127360109852,
TBC1D25,,,,0.29901960784313725,0.3493723849372385,0.3072289156626506,0.35096642929806715,
TBC1D31,0.5806451612903226,,,,,,,
TBC1D32,,,,0.8441558441558441,0.8158640226628895,,,
TBC1D4,,,,,0.969060773480663,,,
TBC1D5,,0.8981481481481481,,,0.9603102189781022,,0.9837837837837838,0.8973214285714286
TBC1D8,0.8009049773755657,,,,,,,
TBC1D9B,0.560280140070035,0.6845425867507886,0.6192109777015438,0.9826224328593997,0.5132389162561576,0.6360294117647058,0.5602803738317756,0.6151761517615176
TBCA,,0.510879848628193,0.6521155137676293,0.6691904484566104,0.7769320224125171,0.6108347153123272,0.7301042629008843,
TBCD,0.12797619047619047,,0.07119741100323625,0.12168141592920353,,0.11746987951807229,0.16051660516605165,
TBCEL,,,,,0.7549019607843137,,,
TBCK,,,,0.4014084507042254,0.33558178752107926,0.30392156862745096,0.42486486486486486,
TBL1XR1,0.9398496240601504,,,0.9422043010752689,,0.8571428571428571,,
TBP,,,,,0.9615384615384616,,,
TBPL1,0.13058419243986255,0.6989247311827957,0.8761061946902655,0.1630170316301703,0.18757126567844926,,,
TBRG1,0.7794970986460348,0.5326460481099656,0.836676217765043,0.3339317773788151,0.28478093774019986,0.7469670710571924,0.8347169811320755,0.7945205479452054
TBXAS1,,,,0.7368421052631579,,,,
TCAF1,,0.49443207126948774,,0.9747155499367889,0.9770679770679771,0.48404255319148937,0.9668874172185431,
TCAIM,,0.6984126984126984,,,0.8181102362204724,0.828125,,0.7613636363636364
TCEA1,0.8261665141811528,0.6913357400722022,0.75054704595186,0.821917808219178,0.7605725439167209,0.7168674698795181,0.697373578988632,
TCEA2,0.71512138052062,0.5610972568578554,0.7638190954773869,0.6793743890518084,0.6799136069114471,0.7766323024054983,0.7752685210685761,0.6090116279069767
TCEAL1,,0.8248587570621468,,0.8743589743589744,,0.8717598908594816,0.9567510548523207,
TCEAL4,0.6260655427164236,0.4616040955631399,,0.6918075422626788,0.7620501925375116,0.6484098939929329,,0.6021297192642788
TCEAL6,,0.22535211267605634,,0.6043083900226758,0.6723516694691328,0.6135721017907634,,0.39892665474060823
TCEAL8,0.621983039791259,,0.6374745417515275,0.7202453987730061,,,,
TCERG1,0.8195038494439693,0.8068181818181818,,0.9116809116809117,0.871216999356085,0.785234899328859,0.9686765857478465,
TCERG1L,0.9080882352941176,,,,,,,
TCF12,,,,0.8914285714285715,0.8537313432835821,,0.9601386481802426,
TCF12-DT,,,,,0.1782178217821782,,,
TCF20,,,,0.9110169491525424,0.8765331152902698,,,
TCF25,0.970293609671848,0.7331378299120235,,0.8527454242928453,,0.9891304347826086,,
TCF3,,,0.6779661016949152,0.7391304347826086,,,,
TCF4,0.9051966292134831,0.7968,0.8596059113300493,0.8811881188118812,0.796618451915559,0.9199346405228758,0.9278150633855332,0.9215686274509803
TCFL5,,0.6113207547169811,0.7623762376237624,0.8,0.7301282051282051,,0.8505576208178439,0.6946564885496184
TCOF1,,0.5449101796407185,,,0.7426160337552743,0.8454545454545455,,
TCP1,0.976667512046665,,0.963953488372093,,0.9854992657856094,,0.9879688605803255,
TCP11L1,,,,,0.4883116883116883,,,
TCTN1,,,,,,,0.6842105263157895,
TCTN3,,,,,0.6684141546526867,0.6696428571428571,0.6753623188405797,0.6470588235294118
TDP1,,,,,0.48360655737704916,,,
TDP2,0.9423835832675612,,,,,0.9418604651162791,,
TDRD3,0.905982905982906,0.696969696969697,,0.8832116788321168,,,0.881559220389805,
TDRKH,,,,,0.10626702997275204,,,
TDRP,0.470679012345679,,,,0.8333333333333334,0.6618705035971223,,0.8536585365853658
TEAD1,,,0.8268156424581006,,0.8989169675090253,,,
TECPR2,0.8846880907372401,0.24528301886792453,,,0.15941295546558704,0.1506276150627615,0.9615384615384616,
TECR,,,0.7469135802469136,0.7346938775510204,0.9875556719937123,,,
TEF,,,,,0.9656007751937985,0.9565217391304348,0.9849033816425121,
TEKT4P2,,,0.8152866242038217,,0.8312101910828026,,,
TENM1,,,,,0.868421052631579,,,
TENM2,0.9057815845824411,,0.897119341563786,0.7352941176470589,0.9178356713426854,0.8954248366013072,0.8227289444648768,0.8647798742138365
TENM3,,,,0.6415094339622641,0.5558493060145406,0.6373626373626373,,0.5723684210526315
TENT2,0.7014925373134329,0.7258064516129032,,,0.06319702602230483,,0.10586319218241043,
TENT4B,,,,0.8142857142857143,,,,
TERF1,0.9224806201550387,,,,0.8295819935691319,0.7256944444444444,0.7566248256624826,
TERF2,,,0.9628571428571429,0.948,0.9505600617999227,0.9475,,
TERF2IP,0.8689609530112509,0.9045383411580594,0.9357351509250244,0.9350333940497875,0.9395811146609868,0.8983050847457628,0.8604744030029551,0.8505025125628141
TESC,0.9251559251559252,,,,,,,
TESPA1,0.33975824893825546,,0.43956043956043955,,0.40522022838499183,0.3256997455470738,0.6396358246876985,0.5067796610169492
TEX2,,,0.9490835030549898,,,,,
TEX261,0.9084158415841584,,0.9459459459459459,,0.8980245595301655,,,
TEX264,0.8293431553100061,0.8737864077669902,0.7279236276849642,0.7718978102189781,0.7061762034514079,0.7416107382550335,0.699468085106383,0.9007633587786259
TF,,0.6252838758516276,,0.9540657976412167,0.9965864577504197,,,
TFAM,0.422680412371134,,,0.5428571428571428,0.2615681233933162,0.9105691056910569,0.7581395348837209,
